id,title,url,num_points,num_comments,author,created_at
11871689,ask hn: what would you change about the app store?,,1,2,Aqua_Geek,2016-06-09 19:27:00
10967401,ask hn: is google adsense worth it for a small website?,,2,4,tablock,2016-01-25 14:45:00
10587465,ask hn: can i be a good operations manager solely based on logic,,2,2,Technomaniacz,2015-11-18 13:12:00
11526458,ask hn: where to find e-commerce software developers communities?,,10,6,sedzia,2016-04-19 12:32:00
12118439,ask hn: good options for next career?,,6,2,hadenough,2016-07-18 22:41:00
10239285,ask hn: can you name companies (5+ employees) with distributed/nomadic teams?,,20,25,traviagio,2015-09-18 14:11:00
11374446,ask hn: how did you settle on a linux distro?,,1,2,AdmiralAsshat,2016-03-28 14:32:00
10349611,ask hn: how to keep up?,,7,9,AbdulBahajaj,2015-10-07 22:34:00
10764492,ask hn: should i drop out of my second bachelors?,,6,7,orange_county,2015-12-19 19:08:00
10664708,ask hn: who is firing?,,3,2,ychandler,2015-12-02 18:16:00
11201680,ask hn: at what age did you obtain your phd?,,2,1,8sigma,2016-03-01 09:29:00
11960329,ask hn: how should an entrepreneur meetup be?,,2,1,event_noob,2016-06-23 12:11:00
12359438,ask hn: how do you feel about the future prospects of rust?,,2,1,AsyncAwait,2016-08-25 14:51:00
10479569,ask hn: feedback on design?,,2,1,tmaly,2015-10-30 18:25:00
12276206,ask hn: recommendations for expert level javascript classes,,3,1,needjshelp,2016-08-12 14:57:00
10564720,ask hn: what investment insturments will correlate with ai breakthroughs?,,3,1,siavosh,2015-11-14 06:19:00
10320865,ask hn: how you get ideas,,11,12,christopherDam,2015-10-02 19:52:00
11312984,ask hn: how much do you make at amazon? here is how much i make at amazon,,1213,691,boren_ave11,2016-03-18 16:43:00
11783794,ask hn: tell manager i'm planning to move on?,,3,2,endemic,2016-05-27 03:51:00
10372980,ask hn: how to save comments that i upvote?,,3,6,textread,2015-10-12 07:13:00
12417320,"ask hn: how do you decide, link or comments",,1,1,yeowMeng,2016-09-03 01:50:00
10590939,ask hn: what's the deal with angular 2.0?,,4,2,terda12,2015-11-18 21:38:00
12505609,ask hn: pricing dead zone: 300$-3000$,,3,1,lukasm,2016-09-15 12:45:00
10988180,ask hn: what would you pay $5/month for?,,3,6,pollilop,2016-01-28 14:07:00
10683297,"ask hn: chrome browser phones home, how to disable this?",,8,12,goodfellaw,2015-12-05 21:13:00
10747143,ask hn: what non-computer activities do you do?,,16,58,usefulservices,2015-12-16 20:39:00
10182780,ask hn: are freemium microservices a thing?,,1,2,hyperpallium,2015-09-07 19:56:00
12090087,ask hn: dangers to making public young-project code?,,15,12,probinso,2016-07-13 22:14:00
12206658,ask hn: what product/service do you want to stay independent?,,2,2,spdustin,2016-08-01 22:47:00
12165866,ask hn: why isn't there a professional body for computer science?,,40,69,o_safadinho,2016-07-26 14:34:00
11740120,ask hn: best linux laptop?,,3,7,wowzer,2016-05-20 18:12:00
10796975,ask hn: do you talk about your startup or business at family gatherings?,,3,2,fha,2015-12-27 09:50:00
11013790,ask hn: do you know any good open-sourced project management tools?,,11,5,m1117,2016-02-01 18:13:00
11615945,ask hn: what are some challenging web apps i can build?,,30,16,devcheese,2016-05-02 21:45:00
10557144,ask hn: how do you handle coding tasks for interview,,13,8,password03,2015-11-13 00:09:00
11483583,ask hn: how does your job benefit society?,,12,10,Joof,2016-04-12 21:06:00
12402067,ask hn: blackboxing an on-premises application,,5,2,sandis,2016-08-31 22:51:00
11676008,ask hn: are there any summer internship opportunities for high schoolers?,,1,8,essofluffy,2016-05-11 15:08:00
11113494,ask hn: is it reasonable to have job applicants complete a test before applying?,,14,19,grammernerd,2016-02-16 22:06:00
11218893,ask hn: why do you blog?,,8,18,audace,2016-03-03 18:41:00
11201011,ask hn: how can i confuse an ion stream weapon?,,1,2,mc_vala,2016-03-01 05:58:00
10274498,"ask hn: clojure vs. haskell or clojure and haskell, why not both?",,2,3,svanderbleek,2015-09-24 20:34:00
10619886,ask hn: what's going on with the apple genius bar?,,2,2,ptype,2015-11-24 09:24:00
11043301,"ask hn: do i need a tos&pp, accountant, incorporation, trademark before launch?",,3,7,faizshah,2016-02-05 18:05:00
11174895,ask hn: alpine linux as a desktop?,,6,2,smoyer,2016-02-25 15:11:00
11524532,ask hn: i'm an sde1 at amazon. is no compensation adjustment this year typical?,,27,9,amzn_throwaway1,2016-04-19 02:30:00
11313754,ask hn: your take on ms not allowing x20 lumias to receive w10m updates?,,3,1,Aoyagi,2016-03-18 18:23:00
10238992,ask hn: what's the web link for?,,6,1,pandatigox,2015-09-18 13:20:00
10351821,ask hn: what is a good book or resource discussing how to create a data warehouse,,2,4,thorin,2015-10-08 10:28:00
12278932,ask hn: is trolling on social media a sign that machine learning is overhyped?,,5,6,glondi,2016-08-12 21:27:00
11599453,ask hn: intellectually-stimulating/interesting websites you recommend?,,16,2,LeicesterCity,2016-04-29 23:40:00
11490658,ask hn: how you decide when to fire a person?,,1,2,tablet,2016-04-13 18:06:00
11427867,ask hn: what kind of ip agreement would make you uncomfortable as a contractor?,,3,3,ritchiea,2016-04-05 04:43:00
10863901,ask hn: does your company donate to free software it uses?,,29,11,blubb-fish,2016-01-08 09:56:00
10245340,ask hn: anyone doing transcendental meditation?,,1,2,glossyscr,2015-09-19 19:49:00
10916087,ask hn: how can i transition to be a systems programmer?,,6,2,ginsurge,2016-01-16 18:01:00
11699338,ask hn: aspiring entrepreneur  how to build a stocks trading platform?,,2,9,psmutha,2016-05-15 03:54:00
11110986,ask hn: what can i buy for 50$(44â),,2,1,theoneone,2016-02-16 16:33:00
11546416,ask hn: is entrepreneurship wrong for me?,,5,7,esob3,2016-04-22 01:02:00
11602019,ask hn: what was your best career decision?,,27,41,servlate,2016-04-30 15:19:00
10795117,ask hn: hosting a java spring web application,,2,3,sdiq,2015-12-26 20:15:00
12025091,ask hn: any one getting other people's emails in gmail,,19,19,x0054,2016-07-03 07:06:00
11296067,ask hn: should we create a new product company or keep it under one umbrella?,,3,4,abhishekdesai,2016-03-16 09:43:00
11454007,ask hn: json api standards / patterns,,8,1,danielnc,2016-04-08 12:04:00
11242711,ask hn: question on applying to google/facebook,,3,1,ucharmme,2016-03-08 00:08:00
11341746,"ask hn: what is your advice/comments on ""publish or perish"" culture in academia?",,2,1,trashpanda,2016-03-23 02:43:00
10558955,ask hn: a 787 dreamliner has less than 1/10th of the code of a modern car. why?,,10,4,sanmon3186,2015-11-13 10:07:00
12050343,ask hn: anyone wants to come to shenzhen?,,3,4,dazhbog,2016-07-07 16:27:00
11940298,"ask hn: who's hiring, hire me (entry level)",,1,4,nate_robo,2016-06-20 18:51:00
11168422,ask hn: losing vision  what remote it jobs are possible?,,7,10,santoshmaharshi,2016-02-24 17:24:00
11365584,"ask hn: if you make more than $200k, how do you manage your money?",,3,4,dalerus,2016-03-26 13:30:00
11405241,ask hn: who wants to be hired? (april 2016),,154,283,whoishiring,2016-04-01 15:01:00
12209490,ask hn: is an ecommerce saas platform a good idea?,,4,9,mirceasoaica,2016-08-02 12:43:00
12185991,ask hn: is a career in software development the easiest way to maximize income?,,3,3,tootall,2016-07-29 11:02:00
12531786,ask hn: software for helping visually impaired persons?,,2,6,adamwi,2016-09-19 14:43:00
11164525,ask hn: what's the best selling html5 game so far?,,2,2,gsklee,2016-02-24 04:13:00
12418872,ask hn: would you want to watch yc's stanford course together online?,,17,4,fairpx,2016-09-03 12:02:00
11651146,ask hn: what font do you use while programming?,,19,19,navd,2016-05-07 20:00:00
11159433,ask hn: do karma points work differently after 1000?,,4,2,Killah911,2016-02-23 15:19:00
11242993,"ask hn: i want to learn a low-level, compiled language. what should i chose?",,14,28,Jmoir,2016-03-08 01:22:00
10377310,ask hn: drinks in downtown sf?,,5,1,dopeboy,2015-10-12 22:36:00
11710718,ask hn: what if a superpac sponsored a voting machine bug bounty program?,,4,2,WouldntItBeCool,2016-05-17 01:06:00
11358370,ask hn: uk based api for payouts,,1,6,florincm,2016-03-25 03:39:00
10652254,ask hn: have you had to switch / compensate your nosql db with a relational db?,,8,6,vishaldpatel,2015-11-30 22:09:00
10817229,ask hn: is there still demand for animated email greetcard service?,,2,1,botw,2015-12-31 11:43:00
11816224,"ask hn: what's your favorite, cheap throwaway computer?",,23,14,philippnagel,2016-06-01 17:18:00
11884152,ask hn: how did sublime text get traction?,,16,22,hbbio,2016-06-11 16:51:00
10931849,ask hn: $50 challenge,,1,3,gunnark01,2016-01-19 16:42:00
11952800,ask hn: looking for beta testers. can you help?,,1,2,krmmalik,2016-06-22 11:02:00
10958115,ask hn: why apple laptops are predominant laptops on every hackathon i go?,,4,16,victorantos,2016-01-23 12:07:00
10261321,"ask hn: what would you ask a magical, all-knowing, business oracle?",,1,1,gizzlon,2015-09-22 20:08:00
10362540,ask hn: why would digitalocean require 30gb for a wordpress droplet?,,1,1,dutchbrit,2015-10-09 19:02:00
12311773,ask hn: where/how can i apply to startups/companies internationally as a fresher,,2,7,hubatrix,2016-08-18 12:00:00
10776771,ask hn: know any good ios onboarding/tutorial libraries?,,3,2,bvallelunga,2015-12-22 09:53:00
10926468,ask hn: how did you identify your problem-space and problem to work on?,,1,1,a_lifters_life,2016-01-18 19:52:00
12174907,ask hn: monitoring best practices,,9,3,el_benhameen,2016-07-27 17:41:00
10845933,ask hn: most stable linux distro for desktop use,,14,28,logn,2016-01-05 20:54:00
10806103,ask hn: share your old password,,1,4,neelkadia,2015-12-29 10:44:00
11499515,ask hn: what's a great emacs setup for c++?,,1,2,hellofunk,2016-04-14 19:09:00
12058622,ask hn: i need a landing page developer,,1,3,tertius,2016-07-08 21:01:00
12570055,ask hn: why do we put up with such restrictive ip contracts?,,2,1,Mandatum,2016-09-24 08:28:00
12343475,ask hn: what are the selling points of .net?,,16,26,brightball,2016-08-23 13:23:00
12049511,ask hn: what should we do,,8,11,warewolf,2016-07-07 14:27:00
11272345,ask hn: what hosting provider do you use?,,1,3,eecks,2016-03-12 11:04:00
12546317,ask hn: do i do my masters in cs if it means staying an extra semester?,,3,2,dudeget,2016-09-21 08:16:00
11596582,ask hn: what are your thoughts on unaos/unaphone?,https://unaos.com/,1,1,enig_matic7,2016-04-29 16:03:00
10964916,ask hn: what os x software / tweaks / tricks can you not live without?,,3,4,netcraft,2016-01-25 00:56:00
10397199,ask hn: what are annoying software processes that should be automated?,,4,5,hellomynameise,2015-10-16 02:49:00
10542365,ask hn: stay or leave,,1,3,dariot,2015-11-10 20:48:00
11362588,ask hn: will there be native web assembly mobile apis?,,1,2,tanlermin,2016-03-25 20:50:00
10931131,ask hn: best way to stay organized as a data analyst?,,6,8,elsherbini,2016-01-19 14:59:00
10870854,ask hn: why the big increase in hn visits in august?,,2,1,trahn,2016-01-09 11:13:00
11821479,"ask hn: idea for yet another dating app but this one is well, out there",,3,2,andrewfromx,2016-06-02 10:34:00
12383379,ask hn: is anyone using splunk as graphite/statsd replacement?,,2,1,dcudjejxice,2016-08-29 17:16:00
12535010,ask hn: how is the udacity's nanodegree plus worth it?,,10,3,jklein11,2016-09-19 21:42:00
10680645,"ask hn: has our startup failed, and what now?",,3,2,selbyk,2015-12-05 03:16:00
11691479,"ask hn: will e-ink laptops be a thing soon, or ever?",,20,25,Kluny,2016-05-13 16:49:00
11869246,ask hn: private api aggregation services,,3,2,ponderingHplus,2016-06-09 13:34:00
10588027,ask hn: advice on unethical cofounder?,,12,7,throwaway8912,2015-11-18 15:00:00
10449223,ask hn: ghost vs. wordpress,,8,6,tlong,2015-10-26 01:39:00
11709077,ask hn: why does a pizza app know my location and 911 doesn't?,,45,41,ponderatul,2016-05-16 19:49:00
11863906,ask hn: would you use an app to keep track of all your relationships?,,8,22,tixocloud,2016-06-08 17:25:00
12190905,ask hn: recommondations for api authentication and rate limiting,,8,4,namenotgiven,2016-07-29 23:56:00
12225882,ask hn: why are sites now breaking login forms into stages (name then password)?,,54,50,microman,2016-08-04 14:53:00
11063714,ask hn: how to rate limit a distributed web service?,,4,2,nickfranky,2016-02-09 07:27:00
11673885,ask hn: ios landscape in china?,,2,4,marvel_boy,2016-05-11 09:47:00
10979352,ask hn: why isn't google's polymer framework more popular?,,8,3,jondubois,2016-01-27 10:42:00
10875502,ask hn: what are the risks of radio frequency fields?,,2,3,classicsnoot,2016-01-10 15:03:00
10995227,"ask hn: successful webdev freelancers, what are your recommendations?",,1,1,coimytx1n9,2016-01-29 14:10:00
10479620,ask hn: beyond crud and etl  how to grow professionally?,,71,32,ugenetics,2015-10-30 18:32:00
11014019,ask hn: should you block web scrapers?,,5,2,jorgecurio,2016-02-01 18:32:00
11881903,ask hn: how do you manage social media?,,1,3,abustamam,2016-06-11 03:30:00
11858924,ask hn: do you think bots are the next big thing?,,10,10,Nivlag,2016-06-07 23:37:00
10691392,ask hn: what is the minimum internet speed needed for working remotely?,,1,2,j2bax,2015-12-07 18:24:00
10627600,ask hn: is it possible to find work from home job on linux/windows?,,3,14,user321,2015-11-25 15:22:00
12496558,ask hn: what's your favorite hn post?,,691,138,rkhraishi,2016-09-14 13:20:00
10633988,ask hn: is facebook messenger censoring swear words?,,7,4,byoung2,2015-11-26 17:53:00
10834502,ask hn: hn mobile site on adblock browser?,,2,3,neltnerb,2016-01-04 08:14:00
10965732,ask hn: would you share your health care costs?,,1,5,tekram,2016-01-25 05:21:00
10988751,ask hn: how do i fire someone who has sensitive data on their personal laptop?,,90,97,firingpii,2016-01-28 15:35:00
11438535,ask hn: best api management solution,,11,8,jbnicolai,2016-04-06 13:18:00
12155446,ask hn: anyone else *still* having no email deliver with sendgrid?,,8,4,jabo,2016-07-24 23:23:00
10472468,ask hn: does anyone else find it bothersome how may recruiters are on here?,,3,2,Morgan17,2015-10-29 16:56:00
11982028,ask hn: looking for a book on cellular automata,,63,32,thirstysusrando,2016-06-26 18:42:00
11789869,ask hn: what is something that doesn't exist that you would pay for?,,22,46,z0a,2016-05-27 23:47:00
11812634,ask hn: what do you consider non trivial portfolio project ideas?,,12,12,lagbaja,2016-06-01 07:25:00
10824138,"ask hn: tools of the trade, 2016 edition",,17,1,sharjeel,2016-01-01 23:44:00
11329237,ask hn: what are the top 5 programming languages used in today's industry?,,2,1,acidfreaks,2016-03-21 16:28:00
11253373,ask hn: save to pocket for hn that saves both the article and the comments?,,19,6,Mahn,2016-03-09 15:11:00
10648162,ask hn: did github ruin show hn?,,2,1,3dfan,2015-11-30 06:53:00
11089907,ask hn: static site generation from mysql?,,4,2,bigdipper,2016-02-12 19:42:00
11210952,"ask hn: comment tool for web pages, for collaborative editing?",,7,2,jonahx,2016-03-02 16:30:00
12015382,ask hn: where is the next shenzhen?,,50,15,unfortunateface,2016-07-01 12:14:00
10511432,ask hn: how to manage number of phone calls without seeming rude?,,6,9,martinald,2015-11-05 03:17:00
12205270,ask hn: command line only crm's?,,8,4,curuinor,2016-08-01 19:40:00
11618763,ask hn: any good lectures/articles on building/running online community?,,1,3,rayalez,2016-05-03 08:03:00
11635834,ask hn: can we achieve total self-sufficiency with todayâ´s technology?,,1,3,zehnfischer,2016-05-05 13:24:00
12235543,ask hn: should i go for the job with more money but less passion?,,15,9,empty-throwaway,2016-08-05 20:31:00
11815079,ask hn: alternatives to team viewer?,,45,57,riebschlager,2016-06-01 15:22:00
12140858,ask hn: how do i use the firebase hacker news api with their 3.0 version,,11,4,joshstrange,2016-07-21 23:47:00
10735138,ask hn: does your company use a tool for outbound open source contributions?,,3,3,BenBoe,2015-12-15 00:38:00
12160663,ask hn: what service or product would you be customer 1 for?,,3,3,xhrpost,2016-07-25 18:45:00
11211713,ask hn: should i be concerned about using company's computer for side projects?,,16,30,dmragone,2016-03-02 18:06:00
11164950,ask hn: is there an app like sqwiggle for screencaps,,1,2,hkyeti,2016-02-24 06:32:00
11748812,ask hn: has all interesting desktop software already been written?,,78,102,nkobeissi,2016-05-22 14:58:00
12426399,ask hn: unix system version information,,1,2,jph,2016-09-04 19:57:00
11342929,ask hn: why isn't there a react native browser yet?,,4,4,ShirsenduK,2016-03-23 08:48:00
12509857,ask hn: how to talk to the boss about promotion,,2,1,blabla_blublu,2016-09-15 21:09:00
11516746,ask hn: how do you plan your financial future?,,14,6,huevosabio,2016-04-17 23:00:00
12472008,ask hn: any good weight loss plans not too demanding for a typical dev?,,3,6,chirau,2016-09-11 04:25:00
12039536,ask hn: any advice for switching from self-employment back to employee?,,81,50,lngtmconsultant,2016-07-05 21:04:00
12495433,"ask hn: if you were to reinvent the web, how would your html/css/js look like?",,4,1,johnnydoebk,2016-09-14 10:13:00
12397295,ask hn: where can i learn about deploying production environments?,,3,3,springogeek,2016-08-31 10:39:00
11455670,ask hn: what should you do when a china-based startup clones your website?,,10,3,bflesch,2016-04-08 16:03:00
12019923,ask hn: text note taking app?,,3,3,fladd,2016-07-01 21:46:00
12103944,"ask hn: what snacks, food, or drink do you like to have while programming?",,3,2,kevindeasis,2016-07-15 21:23:00
12155998,ask hn: what are you working on?,,13,23,glitch003,2016-07-25 01:57:00
10666411,ask hn: i don't know how to launch; i'm scared to. how do i follow through?,,21,19,scaredtolaunch,2015-12-02 22:41:00
11058249,ask hn: game engines as movie renderers in 2016,,7,1,thenomad,2016-02-08 14:33:00
11716605,ask hn: what is your favorite podcast episode?,,2,1,tmaly,2016-05-17 19:32:00
10250278,ask hn: how do you limit liability for side projects?,,7,2,derekp7,2015-09-21 03:55:00
11669057,ask hn: creating a prototype with strangers; how to protect against future risk?,,1,2,throw48596758,2016-05-10 17:44:00
10646649,ask hn: how diverse is your workplace?,,9,14,woodstar,2015-11-29 23:37:00
10642500,"ask hn: which open source projects have kind, supportive, talented teams?",,247,281,mikemajzoub,2015-11-28 21:23:00
12098702,ask hn: should i finish my undergraduate degree?,,1,4,medhir,2016-07-15 02:58:00
10724771,ask hn: why did os x win out over linux for so many developers?,,33,53,coned88,2015-12-13 00:04:00
12165465,ask hn: why did my cofounder search post get flagged?,,2,4,IamGhost,2016-07-26 13:34:00
12049508,ask hn: what's your programming process?,,2,1,jwdunne,2016-07-07 14:27:00
11809463,ask hn: am i under attack?,,4,6,passive,2016-05-31 19:33:00
11999892,ask hn: best place to learn gpu programing?,,155,54,hubatrix,2016-06-29 06:38:00
12519066,ask hn: how to get into $300k+ club?,,14,19,hehenotnow,2016-09-17 04:07:00
11742148,ask hn: downvote brigade comes through at 3pm pacific,,2,1,thrwawy20160421,2016-05-20 22:49:00
11014213,ask hn: how do you like your smartwatch?,,13,10,halotrope,2016-02-01 18:49:00
12357354,ask hn: how does billing in man-days work?,,5,2,agilek,2016-08-25 07:12:00
10693042,ask hn: best task management tool for non-developers?,,2,8,brd,2015-12-07 21:57:00
10245348,ask hn: discontd ubnt airrouter still best buy for sm home/office/openwrt bgnr?,,1,1,netzwerk,2015-09-19 19:54:00
10791067,ask hn: what are your goals for next year?,,4,2,l33tbro,2015-12-25 12:30:00
10911497,ask hn: where to go to learn modern c?,,13,8,ghrifter,2016-01-15 19:27:00
11156916,ask hn: file format for declarative language?,,5,6,mchahn,2016-02-23 06:03:00
10182770,ask hn: if you are learning chinese,,1,2,goodcharacters,2015-09-07 19:54:00
10297259,ask hn: technologies to create a brand new javascript application?,,4,4,g123g,2015-09-29 16:04:00
12387532,"ask hn: idea for a startup, as a one-man team what should i do next?",,2,1,new_challenger,2016-08-30 04:25:00
11105894,ask hn: why do people hate on the aws developer console?,,2,5,purplerabbit,2016-02-15 20:56:00
10636358,ask hn: how competitive are prices for unlocked smartphones?,,2,2,beefman,2015-11-27 08:01:00
10936916,ask hn: whats a good book to learn startup 'mathematics'?,,1,2,nns,2016-01-20 09:36:00
12241497,ask hn: where can i find resources for garbage classification technology?,,2,1,avindroth,2016-08-07 08:40:00
12245985,ask hn: how do we pick an user id while building a social-platform?,,16,14,palakz,2016-08-08 07:23:00
11079710,ask hn: anybody hiring summer interns?,,1,2,sagarghai,2016-02-11 12:31:00
11226195,ask hn: what are your non-computer-based hobbies?,,4,3,tbirdz,2016-03-04 19:20:00
10623714,"ask hn: examples of patterns that start well, but break",,1,1,ColinWright,2015-11-24 21:32:00
11188667,ask hn: monetizing streaming movie search,,2,2,willholloway,2016-02-27 21:45:00
12039994,ask hn: remove me and all my info entirely from your database and records?,,3,6,ezl,2016-07-05 22:34:00
10727775,ask hn: functional or imperative programing future of ai/robotics?,,2,2,hanniabu,2015-12-13 20:28:00
10783060,ask hn: have you faced any racism in selection process of allow remotecompanies,,9,6,racistcompanies,2015-12-23 12:56:00
10931972,ask hn: imposing a feedback on a school.,,2,3,popekpampam,2016-01-19 16:58:00
10666282,ask hn: what are your favorite scaffolding tools?,,1,2,wkoszek,2015-12-02 22:20:00
11220417,ask hn: how can a back-end engineer find a front-end engineer to collaborate?,,2,2,evm9,2016-03-03 22:04:00
12260264,ask hn: best book on topography?,,5,5,avindroth,2016-08-10 08:26:00
11848176,ask hn: do you still use irc?,,10,19,stamps,2016-06-06 16:52:00
10834554,"ask hn: can an idea be independent (at least enough), and for how long?",,1,1,burritofanatic,2016-01-04 08:36:00
12071496,ask hn: should i quit graduate school to avoid a bad advisor?,,46,45,throwaway2439,2016-07-11 15:00:00
11252616,ask hn: what should i be aware of when open sourcing code from my company?,,8,4,bencoder,2016-03-09 12:46:00
10635292,ask hn: how to stay fit?,,3,10,snowse,2015-11-27 00:18:00
12526162,ask hn: moving to us from the uk,,1,2,iqonik,2016-09-18 17:28:00
10418275,ask hn: why hn website still uses center tag and tables?,,5,2,galfarragem,2015-10-20 09:50:00
12402388,ask hn: showing unread comments in chrome,,2,1,jghn,2016-09-01 00:14:00
12068287,"ask hn: any open ar library out there for mobile like pokemon, ingress, etc?",,16,8,kevindeasis,2016-07-11 01:27:00
12376596,ask hn: how do you handle ddos attacks?,,223,106,dineshp2,2016-08-28 14:16:00
12442308,ask hn: self-taught or college education?,,3,3,alinalex,2016-09-07 11:14:00
10590004,ask hn: review my startup: dynalist.io,,2,6,ericax,2015-11-18 19:16:00
10208018,ask hn: have you converted to software engineering from another profession?,,3,8,GFuller,2015-09-12 13:24:00
11587787,ask hn: can i optimise the load time of your wordpress site for free?,,7,10,adzeds,2016-04-28 10:50:00
11339521,ask hn: should i learn swift?,,6,7,b01t,2016-03-22 19:58:00
10794504,ask hn: how to move from sr. level front end engineer to c++ games dev,,1,4,dclowd9901,2015-12-26 16:52:00
10344860,ask hn: ide right screen == better problem solving skills?,,5,11,glynjackson,2015-10-07 08:43:00
12478587,ask hn: what to look for in a job candidate's github profile,,9,9,noaclpo,2016-09-12 10:50:00
11567395,ask hn: what do you do when 50%+ of your time is fighting your will to quit,,3,5,toss_it_away,2016-04-25 21:10:00
12149566,ask hn: i have some side-project ideas. what do you think i should work on?,,4,6,nathan_f77,2016-07-23 14:37:00
11442155,ask hn: what does the iphone actually encrypt?,,3,1,DanBlake,2016-04-06 21:13:00
10591009,"ask hn: so, what must muslims do?",,7,15,aquratic,2015-11-18 21:48:00
11101163,ask hn: oo book for old python hacker?,,5,2,bsg75,2016-02-15 02:21:00
10768020,ask hn: how to monetize your ability to write secure code?,,13,5,some_furry,2015-12-20 19:41:00
11337084,ask hn: when to negotiate equity during spinoff,,6,1,throwaway_rsu,2016-03-22 15:02:00
12488244,ask hn: data visualization consultant,,81,31,mxmpawn,2016-09-13 13:57:00
10206527,ask hn: is work worth leaving college for?,,11,29,kiraken,2015-09-11 22:39:00
11371572,ask hn: how do you cope with quickly fading interests?,,3,3,bvaldivielso,2016-03-27 21:11:00
10999212,ask hn: my chrome extension got taken down,,1,3,laxk,2016-01-29 22:57:00
10895559,ask hn: what should apple add in the next mac os x 11?,,2,4,montbonnot,2016-01-13 16:41:00
11666542,ask hn: what's the role of a team lead in a scrum environment?,,4,6,ameida,2016-05-10 11:51:00
11432250,ask hn: experience with job hunting on starfighters.io?,,59,24,ReadingInBed,2016-04-05 17:13:00
12095790,ask hn: starting a town fire department,,7,3,jason_slack,2016-07-14 17:37:00
10779330,ask hn: how do you make something people want?,,16,16,smaili,2015-12-22 18:19:00
10794255,ask hn: how do you stand using sublime text?,,6,9,Raed667,2015-12-26 15:08:00
12534097,ask hn: file sharing for startup,,1,1,mgamache,2016-09-19 19:40:00
10332466,ask hn: i will work on your django project (completely free),,2,2,enterit,2015-10-05 15:34:00
11127566,"ask hn: developers, would you read a productivity book?",,5,6,nullundefined,2016-02-18 17:35:00
11230086,ask hn: why the sudden hate towards meritocracy in tech?,,9,26,johnvic,2016-03-05 17:24:00
10284477,ask hn: any books on marketing and sales for saas software?,,9,7,mortal,2015-09-26 21:28:00
11103130,ask hn: what services require you to close your browser after logging out?,,1,1,dchester195,2016-02-15 13:08:00
10504415,ask hn: is there any open source application performance management system?,,4,4,zenincognito,2015-11-04 03:31:00
11829978,ask hn: how to deal with stress and overspecced responsibility?,,137,58,flashburn,2016-06-03 12:44:00
10380767,ask hn: macbook pro 13 or 15 inches?,,2,2,paglia_s,2015-10-13 14:43:00
10521663,ask hn: what is the purpose of link shorteners?,,2,10,mgalka,2015-11-06 20:03:00
10841342,ask hn: computational chemistry program exchange,,3,1,compchem,2016-01-05 05:12:00
12164758,ask hn: ownership of ip when founders break up (no agreement in place),,2,2,awayitgoes,2016-07-26 11:11:00
11530805,ask hn: are you finding it hard to talk on the internet nowadays?,,9,11,dqsmimwwuuu,2016-04-19 21:57:00
11373316,ask hn: do hn's karma system penalize dissent?,,14,10,ainiriand,2016-03-28 09:04:00
11446947,ask hn: turn my home directory into a git repo?,,6,9,mangeletti,2016-04-07 13:14:00
11854482,ask hn: how do you re-energize after getting burnt out?,,3,2,kevando,2016-06-07 13:52:00
11364514,"ask hn: with all our software built on so many dependencies, is anything secure?",,4,3,hoodoof,2016-03-26 05:09:00
10936911,"ask hn: would you pay monthly to work from coffee shops, with free coffee?",,1,4,prmph,2016-01-20 09:35:00
12135922,ask hn: (o/s) devops tool to identify wasteful cloud spending,,2,4,flarion,2016-07-21 10:33:00
10498175,ask hn: finding initial customers and validating need  online meal ordering,,7,6,blakeloverain,2015-11-03 07:54:00
11999166,ask hn: what open source projects do you wish existed or were still maintained?,,3,4,augb,2016-06-29 02:43:00
11130408,"ask hn: it's 2016, how do you do your automated zero downtime db migrations?",,10,5,raimille1,2016-02-18 23:53:00
11233060,ask hn: how can a bootstrapped startup reach international audience?,,10,3,adalyz,2016-03-06 09:28:00
10570604,ask hn: examples of good code?,,4,4,soham,2015-11-15 18:54:00
10662662,ask hn: is r an alternative to sql?,,4,6,nyc111,2015-12-02 13:03:00
11876598,ask hn: why are companies paying ransom ware fees?,,6,9,a_lifters_life,2016-06-10 14:31:00
10305718,ask hn: looking for a new kind of cs degree program i saw on hn,,1,2,dahart,2015-09-30 17:46:00
10852495,ask hn: anyone in boston interested in teaming up for daily fantasy sports?,,1,1,imjk,2016-01-06 18:33:00
10677420,"ask hn: when should i post on our company blog, when on medium?",,4,9,colloqu,2015-12-04 16:56:00
10997561,"ask hn: app that supports task boards, time tracking and a daily/weekly planner?",,8,12,faizshah,2016-01-29 18:58:00
11514740,ask hn: sre vs. software engineer,,1,2,ljim4a,2016-04-17 15:06:00
12285536,ask hn: how to start a tutoring (programming) business?,,1,3,beelzebubble,2016-08-14 13:45:00
11368468,ask hn: could the npm fiasco happen to maven?,,2,1,whack,2016-03-27 01:53:00
10912039,ask hn: again: why can't we have collapsable comment threads?,,8,6,l33tbro,2016-01-15 20:49:00
10246975,ask hn: what is the best way to monetize animated video series?,,3,5,rayalez,2015-09-20 09:06:00
12381549,ask hn: help with acqhire from eu by us company?,,6,8,throwaway_asker,2016-08-29 13:03:00
12208943,ask hn: what's something you can do that might impress other programmers?,,5,3,kevindeasis,2016-08-02 10:40:00
12482671,ask hn: how do i ensure access to my api only from my webapp,,2,1,sharmi,2016-09-12 19:05:00
10422297,ask hn: mi band xiaomi hack?,,2,4,luck87,2015-10-20 22:32:00
